185,"Lionel Messi's father, Jorge, has hit out at Cristiano Ronaldo after the Manchester United star appeared to question his rival's recent Ballon d'Or win. Messi on Monday picked up his seventh trophy at the prestigious Paris event,",Lionel Messi's father hits back at critics as Ballon d'Or row escalates after Cristiano Ronaldo post,"Lionel Messi's father hits back at critics as Ballon d'Or row escalates after Cristiano Ronaldo post.Lionel Messi's father, Jorge, has hit out at Cristiano Ronaldo after the Manchester United star appeared to question his rival's recent Ballon d'Or win. Messi on Monday picked up his seventh trophy at the prestigious Paris event,"
186,Lionel Messi's dad has hit out at the critics of his son's seventh Ballon d'Or title with a post on Instagram.,Lionel Messi’s dad slam critics of his son’s seventh Ballon d’Or triumph,Lionel Messi’s dad slam critics of his son’s seventh Ballon d’Or triumph.Lionel Messi's dad has hit out at the critics of his son's seventh Ballon d'Or title with a post on Instagram.
187,Paris Saint-Germain (PSG) and Lionel Messi endured a frustrating outing against Nice on Wednesday in Ligue 1. Mauricio Pochettino's men were largely uninspiring as they played out a drab 0-0 draw against fourth-placed Nice.,Twitter reacts as Lionel Messi and PSG draw a blank in frustrating 0-0 draw against Nice,Twitter reacts as Lionel Messi and PSG draw a blank in frustrating 0-0 draw against Nice.Paris Saint-Germain (PSG) and Lionel Messi endured a frustrating outing against Nice on Wednesday in Ligue 1. Mauricio Pochettino's men were largely uninspiring as they played out a drab 0-0 draw against fourth-placed Nice.
188,Lionel Messi won the Ballon d'Or this week and Cristiano Ronaldo made his dissatisfaction clear on Instagram today.,Cristiano Ronaldo Is Really Salty About Lionel Messi’s 7th Ballon d’Or,Cristiano Ronaldo Is Really Salty About Lionel Messi’s 7th Ballon d’Or.Lionel Messi won the Ballon d'Or this week and Cristiano Ronaldo made his dissatisfaction clear on Instagram today.
189,"Mohamed Salah hasn’t taken very long in proving Lionel Messi will surely be gloriously right. Having picked up a record seventh Ballon d’Or earlier this week, the Argentine great insisted Salah’s time to claim the award would eventually come.",Lionel Messi already knows Mohamed Salah truth after Liverpool humiliate Everton,"Lionel Messi already knows Mohamed Salah truth after Liverpool humiliate Everton.Mohamed Salah hasn’t taken very long in proving Lionel Messi will surely be gloriously right. Having picked up a record seventh Ballon d’Or earlier this week, the Argentine great insisted Salah’s time to claim the award would eventually come."
190,"Will Lionel Messi’s plea result in Robert Lewandowski being retrospectively awarded the 2020 Ballon d’Or award? After beating Lewandowski to first place at Monday’s ceremony, Messi addressed the Bayern Munich and Poland star directly while on stage.",Ballon d’Or organisers respond to Lionel Messi plan to give Robert Lewandowski award,"Ballon d’Or organisers respond to Lionel Messi plan to give Robert Lewandowski award.Will Lionel Messi’s plea result in Robert Lewandowski being retrospectively awarded the 2020 Ballon d’Or award? After beating Lewandowski to first place at Monday’s ceremony, Messi addressed the Bayern Munich and Poland star directly while on stage."
191,LIONEL MESSI was taken by surprise after Paris Saint-Germain let off fireworks to celebrate his Ballon d’Or triumph this week. The French giants made a presentation to the Argentine prior to,Watch Lionel Messi jump out of skin after being spooked by fireworks as she shows off Ballon d’Or award before PSG match,Watch Lionel Messi jump out of skin after being spooked by fireworks as she shows off Ballon d’Or award before PSG match.LIONEL MESSI was taken by surprise after Paris Saint-Germain let off fireworks to celebrate his Ballon d’Or triumph this week. The French giants made a presentation to the Argentine prior to
192,"LIONEL MESSI celebrated his historic SEVENTH Ballon d’Or victory with an exclusive party on Monday night. The 34-year-old Argentine scooped the gong yet again, controversially pipping Bayern",Inside Lionel Messi’s exclusive Ballon d’Or party in Paris after landing seventh award and then missing training,"Inside Lionel Messi’s exclusive Ballon d’Or party in Paris after landing seventh award and then missing training.LIONEL MESSI celebrated his historic SEVENTH Ballon d’Or victory with an exclusive party on Monday night. The 34-year-old Argentine scooped the gong yet again, controversially pipping Bayern"
193,"LIONEL MESSI celebrated his historic SEVENTH Ballon d’Or victory with an exclusive party on Monday night. The 34-year-old Argentine scooped the gong yet again, controversially pipping Bayern",Inside Lionel Messi’s exclusive Ballon d’Or party in Paris after landing seventh award and then missing training,"Inside Lionel Messi’s exclusive Ballon d’Or party in Paris after landing seventh award and then missing training.LIONEL MESSI celebrated his historic SEVENTH Ballon d’Or victory with an exclusive party on Monday night. The 34-year-old Argentine scooped the gong yet again, controversially pipping Bayern"
194,"Messi got his hands on an unprecedented seventh title on Monday night, eclipsing Bayern Munich striker Robert Lewandowski by 33 points.",Lionel Messi's dad hits out at critics of his seventh Ballon d'Or win,"Lionel Messi's dad hits out at critics of his seventh Ballon d'Or win.Messi got his hands on an unprecedented seventh title on Monday night, eclipsing Bayern Munich striker Robert Lewandowski by 33 points."
195,Lionel Messi had a night to forget as Paris St Germain were held to a goalless stalemate at the Parc des Princes by Nice in a dull Ligue 1 encounter on Wednesday.,PSG 0-0 Nice: Lionel Messi has night to forget after winning seventh Ballon d'Or as Mauricio Pochettino's Ligue 1 leaders are held at home,PSG 0-0 Nice: Lionel Messi has night to forget after winning seventh Ballon d'Or as Mauricio Pochettino's Ligue 1 leaders are held at home.Lionel Messi had a night to forget as Paris St Germain were held to a goalless stalemate at the Parc des Princes by Nice in a dull Ligue 1 encounter on Wednesday.
196,"Real Madrid made it seven wins on the spin thanks to Karim Benzemas strike against Athletic Bilbao; elsewhere in Europe Lionel Messi and Paris St-Germain were poor in a draw with Nice, while Junior Me",European round-up: Karim Benzema fires Real Madrid seven points clear at top of La Liga,"European round-up: Karim Benzema fires Real Madrid seven points clear at top of La Liga.Real Madrid made it seven wins on the spin thanks to Karim Benzemas strike against Athletic Bilbao; elsewhere in Europe Lionel Messi and Paris St-Germain were poor in a draw with Nice, while Junior Me"
197,"The fallout from the 2021 Ballon d'Or continues. Lionel Messi claimed his seventh accolade although it's fair to say the decision hasn't gone down well with the entire football community. Cristiano Ronaldo,",Lionel Messi's dad responds on Instagram to claims his son didn't deserve Ballon d'Or,"Lionel Messi's dad responds on Instagram to claims his son didn't deserve Ballon d'Or.The fallout from the 2021 Ballon d'Or continues. Lionel Messi claimed his seventh accolade although it's fair to say the decision hasn't gone down well with the entire football community. Cristiano Ronaldo,"
198,"Mohamed Salah hasn’t taken very long in proving Lionel Messi will surely be gloriously right. Having picked up a record seventh Ballon d’Or earlier this week, the Argentine great insisted Salah’s time to claim the award would eventually come.",Mohamed Salah proves Lionel Messi right as Ballon d'Or mockery continues at Liverpool,"Mohamed Salah proves Lionel Messi right as Ballon d'Or mockery continues at Liverpool.Mohamed Salah hasn’t taken very long in proving Lionel Messi will surely be gloriously right. Having picked up a record seventh Ballon d’Or earlier this week, the Argentine great insisted Salah’s time to claim the award would eventually come."
199,Junior Messias scored a brace on his first AC Milan start as the Rossoneri thrashed Andriy Shevchenko’s Genoa 3-0 on Wednesday to close the gap to Serie A leaders Napoli to one point. Milan came into,Messias the hero again as AC Milan thump Shevchenko’s Genoa,Messias the hero again as AC Milan thump Shevchenko’s Genoa.Junior Messias scored a brace on his first AC Milan start as the Rossoneri thrashed Andriy Shevchenko’s Genoa 3-0 on Wednesday to close the gap to Serie A leaders Napoli to one point. Milan came into
200,MANCHESTER CITY are now even-money favourites to sign Barcelona superstar Lionel Messi. The Argentine legend was previously priced at 2/1 to complete a high-profile transfer to the Etihad Stadium.,"Lionel Messi next club odds: Price HALVED on Man City move after new 10-year transfer plan, Man Utd and PSG hopes fade","Lionel Messi next club odds: Price HALVED on Man City move after new 10-year transfer plan, Man Utd and PSG hopes fade.MANCHESTER CITY are now even-money favourites to sign Barcelona superstar Lionel Messi. The Argentine legend was previously priced at 2/1 to complete a high-profile transfer to the Etihad Stadium."
201,Gerard Pique has opened up on the void in the Barcelona dressing room following the shock departure last summer of Nou Camp talisman Lionel Messi. The Argentina icon departed Barca in an emotional goodbye in the summer with the cash-strapped Spaniards unable to afford to extend his contract.,'The Best In History Left Us' - Pique Opens Up On The Impact Messi's Shock Barcelona Exit Has Had On Nou Camp,'The Best In History Left Us' - Pique Opens Up On The Impact Messi's Shock Barcelona Exit Has Had On Nou Camp.Gerard Pique has opened up on the void in the Barcelona dressing room following the shock departure last summer of Nou Camp talisman Lionel Messi. The Argentina icon departed Barca in an emotional goodbye in the summer with the cash-strapped Spaniards unable to afford to extend his contract.
202,Messi and Ronaldo have been at the pinnacle of the modern game for well over a decade now with both scoring a phenomenal amount of goals and winning almost everything there is to win in football.,Zlatan Ibrahimovic says Brazilian legend Ronaldo is football's greatest of all time and NOT Lionel Messi or Cristiano Ronaldo... although the veteran striker insists his ex ...,Zlatan Ibrahimovic says Brazilian legend Ronaldo is football's greatest of all time and NOT Lionel Messi or Cristiano Ronaldo... although the veteran striker insists his ex ....Messi and Ronaldo have been at the pinnacle of the modern game for well over a decade now with both scoring a phenomenal amount of goals and winning almost everything there is to win in football.
